z1,z12,z15,z2,z4
1515,1772,2156,2683,4744
1500,1753,2105,2715,4776
1517,1756,2103,2751,4833
1536,1778,2129,2714,4858
1528,1796,2104,2706,4863
1515,1750,2108,2725,4869
1483,1752,2079,2765,4905
1482,1771,2129,2705,4918
1470,1767,2131,2733,4959
1459,1818,2145,2744,4924
1459,1753,2113,2721,4920
1465,1747,2073,2746,4876
1484,1773,2101,2742,4976
1477,1739,2135,2710,4928
1476,1751,2124,2721,4855
1464,1808,2104,2729,4900
1493,1811,2117,2784,4854
1470,1790,2144,2756,4856
1472,1773,2132,2779,4834
1484,1756,2112,2824,4841
1473,1747,2155,2852,4874
1475,1733,2140,2819,4904
1478,1729,2145,2819,4959
1491,1736,2133,2779,4923
1508,1739,2174,2798,4931
1472,1738,2185,2780,4945
1479,1750,2229,2754,4894
1481,1712,2195,2798,4946
1460,1751,2176,2823,4982
1462,1728,2207,2780,4956
1436,1725,2179,2768,4920
1470,1670,2184,2767,4914
1448,1714,2217,2753,4905
1444,1724,2156,2752,4878
1461,1721,2182,2771,4892
1495,1726,2204,2798,4865
1502,1714,2173,2843,4920
1474,1735,2165,2847,4991
1483,1720,2182,2852,4954
1485,1751,2206,2870,4869
1521,1774,2226,2839,4847
1535,1745,2214,2805,4882
1513,1759,2221,2785,4911
1484,1749,2145,2769,4933
1477,1734,2138,2762,4871
1476,1798,2136,2814,4846
1465,1767,2133,2795,4829
1474,1758,2167,2723,4794
1477,1794,2156,2708,4839
1490,1777,2179,2756,4820
1472,1764,2170,2833,4862
1495,1782,2190,2761,4924
1475,1780,2198,2792,4919
1480,1763,2136,2758,4870
1481,1772,2124,2756,4861
1497,1788,2117,2804,4901
1508,1788,2149,2821,4869
1468,1771,2138,2811,4786
1499,1781,2178,2798,4858
1508,1790,2187,2787,4849
1532,1791,2153,2772,4884
1504,1762,2173,2760,4809
1506,1794,2196,2736,4821
1498,1790,2202,2738,4842
1505,1818,2197,2757,4794
1507,1797,2213,2757,4786
1492,1781,2216,2739,4800
1467,1781,2180,2768,4837
1444,1800,2153,2761,4832
1441,1818,2184,2756,4869
1441,1799,2175,2768,4843
1452,1809,2188,2773,4860
1432,1805,2190,2754,4883
1450,1801,2210,2756,4898
1448,1829,2235,2743,4931
1466,1822,2258,2755,4924
1483,1789,2259,2776,4863
1465,1738,2265,2733,4874
1439,1747,2289,2712,4862
1475,1734,2267,2747,4826
1485,1712,2265,2726,4840
1451,1735,2202,2738,4859
1462,1717,2188,2789,4901
1472,1724,2185,2783,4878
1500,1744,2151,2805,4899
1507,1739,2173,2766,4836
1448,1762,2187,2841,4844
1442,1764,2220,2861,4874
1453,1793,2189,2858,4780
1457,1783,2174,2805,4809
1476,1774,2175,2834,4821
1492,1800,2194,2795,4854
1485,1799,2194,2815,4888
1493,1802,2188,2740,4851
1460,1778,2196,2713,4895
1451,1770,2204,2728,4928
1485,1790,2214,2640,4905
1468,1789,2212,2722,4931
1459,1789,2191,2732,4861
1433,1782,2162,2698,4842
1460,1802,2175,2646,4862
1446,1790,2196,2692,4842
1458,1783,2129,2715,4887
1479,1790,2161,2716,4910
1484,1758,2169,2728,4949
1501,1805,2190,2759,4914
1499,1760,2166,2770,4823
1494,1766,2153,2786,4774
1508,1778,2150,2806,4879
1469,1793,2164,2840,4830
1480,1803,2223,2860,4800
1483,1763,2237,2874,4853
1465,1754,2213,2893,4844
1467,1804,2181,2877,4787
1474,1791,2171,2837,4860
1481,1789,2144,2817,4778
1489,1790,2148,2803,4800
1480,1802,2172,2783,4776
1513,1764,2183,2787,4753
1489,1758,2197,2822,4786
1505,1767,2155,2750,4827
1513,1742,2159,2744,4797
1537,1710,2137,2791,4788
1506,1739,2180,2818,4787
1493,1742,2139,2789,4896
1503,1731,2200,2810,4819
1510,1743,2198,2764,4891
1534,1774,2193,2798,4892
1527,1757,2198,2794,4847
1538,1751,2172,2745,4813
1541,1749,2160,2794,4829
1502,1732,2148,2760,4797
1498,1778,2175,2729,4785
1499,1776,2150,2738,4723
1503,1826,2161,2727,4720
1539,1806,2157,2778,4716
1526,1791,2161,2692,4736
1515,1781,2202,2747,4709
1532,1760,2187,2741,4792
1505,1773,2168,2735,4793
1478,1797,2145,2703,4709
1501,1751,2171,2677,4758
1517,1747,2160,2726,4748
1515,1779,2156,2725,4760
1533,1772,2184,2773,4734
1543,1725,2138,2735,4792
1568,1744,2149,2752,4840
1508,1732,2143,2775,4740
1559,1728,2134,2740,4759
1561,1725,2139,2776,4797
1543,1729,2135,2771,4757
1514,1760,2146,2772,4744
1528,1753,2163,2759,4771
1539,1732,2126,2760,4763
1522,1731,2136,2756,4791
1512,1716,2196,2763,4763
1536,1742,2174,2749,4782
1521,1737,2169,2743,4774
1541,1745,2157,2764,4747
1527,1722,2139,2818,4773
1521,1751,2152,2721,4790
1488,1764,2162,2696,4865
1506,1763,2134,2734,4821
1504,1806,2126,2701,4819
1501,1768,2156,2676,4861
1477,1743,2135,2700,4788
1526,1766,2174,2661,4782
1496,1781,2191,2737,4793
1462,1794,2204,2699,4773
1481,1802,2183,2751,4764
1482,1797,2171,2741,4739
1497,1776,2178,2813,4760
1530,1752,2227,2857,4778
1528,1760,2167,2776,4825
1547,1760,2170,2775,4818
1529,1766,2175,2780,4922
1514,1753,2177,2772,4850
1539,1771,2167,2751,4822
1544,1797,2138,2810,4811
1550,1753,2162,2794,4937
1527,1790,2151,2793,4937
1524,1779,2147,2788,4927
1518,1799,2139,2798,4906
1515,1765,2141,2810,4868
1477,1797,2135,2830,4791
1492,1765,2169,2840,4756
1541,1765,2175,2796,4741
1545,1739,2172,2750,4767
1538,1746,2145,2752,4794
1515,1726,2180,2732,4809
1554,1788,2117,2713,4805
1581,1805,2122,2701,4823
1556,1857,2163,2735,4843
1556,1861,2199,2764,4802
1529,1843,2189,2765,4777
1533,1833,2164,2787,4842
1543,1843,2188,2729,4831
1495,1846,2184,2701,4829
1494,1845,2173,2752,4811
1542,1810,2175,2769,4781
1556,1794,2159,2759,4826
1555,1807,2159,2798,4747
1520,1809,2148,2833,4769
1548,1798,2152,2814,4865
1511,1806,2130,2826,4786
1505,1764,2169,2827,4761
1517,1756,2192,2805,4716
1527,1779,2193,2763,4796
1505,1793,2180,2776,4799
1482,1783,2211,2764,4802
1500,1741,2214,2805,4806
1496,1752,2175,2790,4821
1513,1779,2194,2843,4868
1489,1750,2162,2797,4856
1517,1776,2160,2806,4857
1534,1774,2179,2820,4837
1525,1787,2177,2763,4768
1523,1779,2174,2775,4788
1498,1785,2195,2814,4796
1501,1799,2198,2783,4777
1503,1789,2182,2790,4769
1484,1805,2184,2810,4770
1496,1781,2212,2790,4754
1504,1771,2162,2808,4771
1527,1771,2149,2801,4831
1507,1806,2148,2783,4813
1504,1817,2180,2783,4811
1487,1798,2191,2767,4824
1506,1787,2175,2809,4900
1493,1782,2172,2813,4807
1489,1791,2190,2801,4797
1484,1760,2161,2791,4904
1503,1798,2177,2775,4839
1515,1785,2165,2741,4895
1484,1783,2159,2777,4854
1517,1798,2214,2764,4808
1496,1818,2228,2793,4773
1493,1852,2220,2762,4719
1489,1859,2212,2738,4808
1503,1848,2194,2783,4792
1503,1841,2238,2763,4798
1526,1819,2268,2762,4803
1529,1810,2249,2754,4797
1517,1808,2231,2793,4852
1484,1773,2214,2776,4814
1502,1796,2189,2751,4697
1519,1780,2231,2704,4735
1531,1823,2221,2761,4769
1538,1782,2221,2832,4807
1522,1781,2237,2826,4831
1513,1766,2202,2813,4751
1532,1814,2245,2755,4761
1531,1832,2234,2774,4699
1550,1815,2205,2754,4726
1543,1812,2222,2751,4781
1517,1854,2207,2730,4817
1510,1816,2182,2762,4876
1548,1789,2170,2761,4809
1556,1786,2206,2798,4782
1543,1791,2189,2751,4770
1527,1775,2187,2739,4782
1559,1732,2167,2727,4792
1578,1752,2162,2702,4744
1591,1730,2206,2742,4763
1564,1734,2195,2725,4790
1535,1722,2228,2731,4826
1521,1726,2207,2739,4845
1524,1710,2207,2708,4904
1520,1727,2214,2715,4806
1518,1704,2233,2725,4755
1503,1712,2206,2734,4793
1500,1709,2216,2677,4816
1490,1692,2219,2635,4864
1475,1714,2185,2695,4807
1490,1735,2194,2684,4895
1475,1731,2193,2718,4896
1473,1722,2201,2718,4868
1465,1724,2199,2740,4836
1474,1761,2178,2779,4820
1488,1768,2179,2780,4866
1483,1760,2192,2714,4945
1497,1760,2184,2770,4891
1509,1763,2190,2740,4898
1483,1774,2148,2720,4891
1467,1767,2168,2691,4925
1501,1728,2213,2682,4879
1507,1732,2176,2713,4823
1468,1705,2209,2777,4808
1497,1706,2215,2771,4868
1503,1681,2214,2737,4895
1522,1701,2238,2699,4879
1540,1729,2187,2704,4896
1555,1711,2183,2683,4874
1540,1761,2211,2700,4909
1541,1733,2186,2741,4881
1530,1731,2163,2732,4783
1525,1731,2182,2791,4839
1534,1762,2189,2798,4834
1524,1764,2165,2797,4848
1514,1780,2167,2782,4869
1520,1768,2172,2761,4860
1545,1776,2191,2767,4885
1541,1748,2228,2779,4891
1525,1740,2195,2772,4838
1506,1775,2187,2778,4874
1498,1770,2177,2778,4850
1529,1746,2166,2806,4888
1532,1723,2165,2798,4868
1547,1706,2169,2812,4836
1564,1715,2154,2759,4850
1540,1713,2202,2725,4851
1536,1694,2193,2702,4858
1536,1698,2206,2785,4756
1557,1735,2217,2756,4780
1556,1741,2217,2804,4808
1565,1773,2273,2777,4836
1571,1791,2264,2844,4842
1565,1783,2240,2860,4832
1533,1721,2237,2842,4861
1523,1769,2233,2807,4842
1537,1794,2212,2785,4862
1544,1803,2205,2802,4774
1520,1813,2227,2819,4801
1523,1738,2206,2798,4853
1528,1772,2196,2799,4856
1517,1782,2184,2810,4902
1529,1758,2142,2837,4892
1519,1772,2096,2800,4892
1506,1790,2159,2790,4879
1491,1768,2167,2778,4909
1479,1798,2167,2770,4878
1520,1763,2167,2734,4837
1515,1774,2167,2744,4782
1511,1755,2223,2760,4809
1503,1742,2172,2799,4793
1511,1752,2152,2779,4841
1495,1773,2192,2809,4778
1517,1768,2181,2793,4781
1535,1774,2170,2788,4879
1539,1771,2188,2788,4841
1525,1776,2173,2740,4833
1508,1764,2155,2706,4759
1531,1754,2166,2700,4814
1522,1769,2129,2726,4744
1543,1727,2128,2726,4723
1537,1742,2109,2727,4749
1553,1711,2107,2757,4720
1574,1758,2145,2806,4763
1577,1790,2158,2802,4748
1609,1759,2144,2829,4716
1590,1753,2138,2826,4684
1596,1746,2175,2822,4701
1568,1760,2164,2861,4664
1526,1788,2181,2865,4720
1523,1746,2157,2880,4764
1529,1758,2171,2829,4907
1541,1778,2178,2858,4837
1544,1803,2197,2823,4758
1563,1793,2173,2806,4732
1524,1772,2178,2813,4787
1550,1764,2173,2834,4847
1530,1788,2189,2777,4828
1526,1776,2177,2774,4791
1507,1765,2146,2778,4782
1533,1758,2207,2790,4798
1525,1742,2211,2782,4885
1500,1747,2217,2744,4845
1510,1768,2246,2806,4815
1490,1773,2230,2857,4811
1512,1764,2230,2867,4857
1504,1758,2208,2843,4832
1495,1744,2178,2847,4860
1512,1774,2155,2838,4815
1508,1774,2161,2815,4843
1510,1804,2136,2833,4802
1509,1759,2200,2805,4884
1501,1748,2146,2825,4767
1492,1753,2129,2840,4853
1481,1774,2122,2856,4838
1498,1789,2123,2792,4768
1531,1779,2123,2757,4777
1515,1752,2161,2779,4774
1504,1770,2146,2764,4801
1490,1767,2126,2774,4875
1491,1779,2163,2815,4770
1482,1766,2181,2810,4786
1498,1760,2166,2829,4779
1470,1747,2166,2810,4792
1499,1748,2161,2845,4749
1507,1787,2183,2893,4750
1485,1775,2116,2841,4767
1482,1799,2147,2873,4733
1473,1764,2183,2882,4743
1444,1759,2173,2848,4728
1446,1727,2194,2791,4738
1464,1731,2214,2792,4758
1466,1731,2165,2820,4791
1503,1696,2158,2824,4744
1506,1694,2199,2854,4803
1493,1698,2136,2814,4814
1496,1691,2145,2747,4764
1463,1775,2133,2816,4750
1470,1767,2112,2844,4812
1459,1793,2122,2812,4800
1488,1821,2092,2759,4767
1502,1763,2140,2794,4790
1499,1736,2142,2774,4844
1488,1740,2116,2744,4772
1543,1746,2119,2742,4735
1552,1728,2106,2814,4791
1550,1742,2146,2777,4792
1579,1781,2145,2757,4788
1548,1772,2127,2759,4807
1558,1799,2138,2761,4803
1553,1778,2136,2784,4862
1544,1778,2120,2749,4829
1572,1760,2117,2760,4912
1514,1769,2186,2780,4902
1530,1783,2188,2696,4898
1502,1788,2187,2743,4875
1502,1745,2154,2746,4769
1497,1753,2157,2675,4753
1462,1773,2156,2708,4789
1476,1769,2156,2753,4746
1498,1787,2150,2785,4755
1483,1757,2165,2783,4751
1473,1792,2195,2755,4745
1490,1807,2181,2744,4709
1511,1779,2162,2719,4747
1507,1774,2157,2807,4774
1513,1752,2154,2782,4785
1524,1794,2150,2812,4752
1490,1771,2136,2798,4786
1494,1773,2138,2810,4784
1447,1748,2113,2797,4750
1452,1730,2126,2770,4752
1457,1761,2116,2773,4769
1475,1760,2151,2788,4850
1481,1776,2115,2776,4783
1491,1752,2148,2808,4794
1502,1782,2189,2800,4793
1493,1801,2186,2856,4823
1515,1803,2151,2845,4809
1493,1798,2134,2838,4836
1489,1761,2123,2881,4795
1506,1789,2096,2849,4813
1516,1800,2114,2881,4821
1521,1772,2111,2873,4866
1522,1742,2089,2783,4929
1506,1753,2117,2825,4904
1489,1694,2125,2814,4864
1460,1716,2142,2795,4882
1497,1759,2112,2776,4883
1512,1765,2121,2800,4848
1458,1785,2164,2845,4878
1470,1781,2154,2840,4855
1471,1781,2176,2888,4780
1490,1789,2149,2893,4801
1528,1790,2176,2852,4738
1503,1825,2201,2806,4777
1480,1825,2213,2853,4803
1488,1829,2224,2846,4770
1488,1797,2217,2805,4820
1505,1830,2219,2802,4809
1512,1808,2233,2743,4829
1513,1745,2243,2778,4830
1489,1730,2206,2776,4824
1511,1737,2227,2763,4825
1494,1742,2205,2762,4811
1489,1737,2191,2795,4798
1493,1754,2227,2807,4761
1526,1762,2193,2783,4781
1548,1787,2198,2758,4866
1524,1772,2222,2800,4904
1531,1780,2236,2817,4878
1550,1792,2203,2813,4864
1545,1755,2194,2821,4849
1545,1755,2222,2793,4853
1532,1732,2216,2804,4879
1515,1711,2163,2767,4825
1528,1705,2182,2777,4809
1508,1734,2186,2775,4811
1507,1747,2151,2726,4744
1485,1762,2140,2720,4793
1509,1771,2149,2764,4754
1518,1801,2122,2832,4808
1509,1793,2136,2850,4847
1491,1769,2124,2825,4806
1513,1761,2126,2837,4784
1518,1788,2170,2838,4795
1517,1785,2147,2873,4806
1492,1795,2172,2886,4793
1514,1757,2171,2872,4735
1511,1773,2158,2855,4791
1511,1763,2192,2825,4762
1476,1767,2211,2820,4751
1491,1759,2151,2784,4801
1498,1750,2170,2804,4824
1456,1744,2197,2766,4813
1467,1760,2211,2760,4937
1485,1752,2172,2771,4916
1465,1767,2181,2780,4994
1474,1767,2210,2800,4888
1476,1790,2187,2819,4852
1440,1793,2168,2860,4800
1401,1818,2184,2854,4806
1419,1837,2185,2822,4773
1449,1839,2224,2821,4765
1483,1808,2224,2824,4795
1460,1813,2217,2853,4750
1460,1784,2247,2857,4781
1445,1783,2251,2849,4749
1431,1746,2228,2812,4799
1437,1739,2201,2813,4830
1433,1763,2205,2824,4749
1428,1727,2201,2814,4756
1418,1696,2179,2731,4817
1415,1740,2208,2722,4767
1468,1700,2214,2818,4762
1454,1763,2203,2754,4832
1463,1747,2199,2727,4835
1446,1722,2170,2704,4857
1447,1723,2176,2727,4820
1476,1718,2155,2752,4894
1439,1736,2199,2788,4939
1457,1730,2188,2727,4909
1446,1739,2126,2772,4949
1451,1770,2173,2767,4862
1456,1752,2158,2786,4906
1443,1744,2139,2773,4886
1424,1753,2130,2751,4800
1439,1759,2135,2769,4811
1466,1749,2122,2767,4826
1480,1741,2099,2703,4852
1474,1762,2156,2689,4833
1507,1785,2144,2738,4881
1485,1768,2097,2772,4863
1482,1756,2136,2712,4838
1487,1795,2111,2754,4887
1519,1766,2116,2784,4828
1527,1768,2131,2781,4827
1498,1743,2169,2816,4852
1478,1753,2131,2827,4847
1503,1748,2178,2767,4865
1491,1731,2141,2775,4867
1536,1752,2110,2823,4771
1523,1771,2121,2790,4773
1527,1767,2100,2765,4846
1503,1729,2096,2814,4867
1516,1737,2114,2819,4851
1503,1735,2085,2761,4856
1508,1721,2109,2781,4829
1496,1707,2133,2797,4837
1495,1722,2122,2750,4859
1469,1722,2153,2753,4783
1468,1771,2143,2762,4881
1486,1747,2120,2765,4892
1507,1736,2071,2783,4931
1490,1744,2084,2788,4879
1485,1784,2106,2762,4873
1533,1747,2110,2809,4965
1516,1768,2100,2755,4912
1504,1780,2104,2797,4897
1497,1759,2151,2818,4878
1525,1757,2154,2838,4893
1526,1828,2170,2800,4936
1507,1856,2151,2794,4883
1512,1802,2078,2811,4922
1515,1782,2100,2831,4833
1503,1818,2089,2757,4826
1519,1813,2074,2767,4903
1556,1800,2103,2798,4866
1511,1777,2074,2806,4933
1507,1783,2122,2807,4960
1500,1775,2114,2741,4969
1511,1770,2151,2729,4915
1522,1769,2157,2734,4878
1504,1765,2130,2761,4893
1493,1768,2136,2727,4879
1507,1752,2106,2792,4853
1506,1754,2149,2736,4794
1493,1796,2144,2727,4816
1488,1740,2156,2759,4799
1510,1730,2147,2789,4839
1492,1707,2132,2786,4849
1496,1729,2136,2801,4795
1494,1732,2135,2806,4798
1508,1759,2092,2872,4815
1488,1784,2118,2829,4779
1452,1783,2082,2809,4773
1448,1751,2090,2822,4852
1439,1716,2117,2815,4859
1447,1729,2106,2813,4818
1481,1743,2123,2748,4849
1488,1762,2139,2791,4849
1469,1748,2112,2819,4771
1468,1785,2132,2824,4811
1444,1756,2132,2826,4821
1457,1790,2142,2857,4794
1467,1821,2195,2834,4752
1437,1811,2188,2858,4766
1492,1813,2185,2850,4736
1488,1826,2174,2859,4703
1478,1817,2161,2797,4762
1480,1815,2181,2830,4778
1521,1778,2185,2844,4834
1495,1781,2177,2824,4842
1493,1780,2177,2852,4828
1509,1791,2189,2819,4860
1504,1730,2178,2782,4747
1506,1736,2153,2799,4704
1516,1733,2159,2823,4723
1506,1741,2119,2837,4738
1498,1790,2170,2837,4790
1490,1805,2107,2832,4794
1531,1822,2091,2897,4781
1498,1822,2141,2807,4785
1493,1794,2129,2830,4729
1485,1798,2100,2823,4712
1497,1787,2165,2827,4766
1510,1817,2176,2829,4763
1512,1761,2141,2806,4821
1505,1761,2158,2818,4877
1484,1747,2156,2791,4799
1510,1765,2166,2778,4766
1525,1760,2197,2772,4688
1509,1796,2161,2810,4720
1497,1789,2186,2788,4725
1465,1792,2174,2810,4742
1452,1775,2179,2789,4746
1471,1762,2164,2753,4680
1435,1775,2137,2750,4689
1471,1785,2172,2758,4714
1468,1757,2188,2746,4725
1468,1794,2148,2777,4692
1469,1771,2144,2800,4760
1497,1741,2134,2785,4774
1488,1745,2144,2755,4842
1466,1753,2156,2779,4786
1483,1703,2156,2795,4785
1454,1727,2123,2717,4842
1470,1730,2163,2760,4855
1493,1735,2132,2823,4839
1466,1747,2120,2854,4833
1468,1735,2136,2782,4837
1465,1733,2188,2807,4830
1429,1705,2164,2787,4777
1454,1714,2147,2775,4860
1468,1739,2143,2824,4888
1470,1747,2159,2833,4826
1500,1726,2139,2803,4823
1500,1731,2201,2752,4774
1554,1742,2129,2770,4722
1535,1737,2204,2785,4724
1519,1738,2199,2783,4712
1494,1721,2177,2842,4735
1495,1710,2172,2813,4805
1483,1730,2167,2791,4760
1480,1712,2172,2808,4744
1488,1703,2189,2828,4875
1517,1724,2176,2865,4860
1506,1725,2165,2806,4768
1524,1716,2160,2826,4766
1497,1712,2152,2760,4812
1470,1747,2159,2782,4772
1474,1762,2171,2777,4766
1464,1708,2192,2771,4733
1479,1743,2213,2766,4793
1469,1734,2193,2810,4764
1459,1727,2196,2833,4801
1455,1727,2175,2825,4754
1463,1749,2186,2779,4774
1464,1741,2210,2794,4757
1482,1709,2188,2837,4828
1511,1684,2145,2840,4824
1534,1705,2145,2838,4818
1514,1726,2160,2878,4805
1521,1680,2185,2850,4785
1536,1676,2121,2896,4777
1519,1706,2144,2851,4796
1512,1724,2119,2832,4761
1505,1773,2145,2833,4645
1526,1720,2151,2828,4667
1538,1759,2224,2871,4712
1510,1768,2207,2807,4768
1474,1808,2189,2853,4739
1501,1773,2206,2855,4857
1534,1754,2179,2842,4827
1536,1773,2195,2899,4874
1532,1763,2161,2874,4978
1497,1745,2165,2889,4891
1503,1754,2132,2846,4829
1528,1747,2154,2802,4785
1489,1746,2137,2822,4786
1478,1741,2162,2864,4873
1526,1754,2190,2837,4851
1511,1771,2195,2839,4804
1511,1779,2170,2816,4835
1466,1766,2174,2837,4884
1487,1790,2194,2776,4844
1492,1779,2202,2763,4864
1504,1784,2146,2755,4806
1517,1764,2152,2753,4844
1504,1764,2182,2755,4814
1510,1746,2159,2750,4812
1512,1749,2161,2784,4796
1490,1778,2134,2809,4720
1510,1757,2116,2807,4772
1511,1712,2091,2789,4718
1522,1711,2103,2822,4786
1516,1757,2153,2832,4793
1507,1760,2134,2821,4758
1520,1814,2140,2825,4792
1499,1818,2142,2857,4808
1513,1775,2122,2816,4847
1495,1789,2132,2823,4866
1493,1818,2141,2715,4822
1504,1802,2088,2797,4817
1505,1840,2157,2841,4746
1523,1818,2107,2818,4806
1488,1805,2115,2842,4893
1484,1772,2107,2814,4889
1500,1765,2141,2785,4879
1522,1756,2125,2795,4874
1504,1780,2122,2750,4883
1549,1779,2160,2716,4925
1520,1803,2114,2761,4887
1526,1765,2112,2806,4875
1523,1762,2113,2784,4905
1502,1749,2071,2817,4871
1501,1744,2129,2784,4892
1491,1768,2120,2746,4880
1516,1775,2147,2732,4871
1507,1753,2162,2729,4937
1495,1727,2168,2788,4845
1528,1798,2137,2810,4863
1478,1784,2119,2823,4866
1477,1787,2153,2788,4948
1487,1797,2158,2748,4945
1478,1839,2196,2744,4876
1483,1824,2139,2765,4827
1478,1838,2130,2796,4913
1492,1810,2135,2771,4910
1486,1757,2150,2763,4950
1508,1750,2121,2793,4939
1476,1787,2136,2748,4893
1457,1797,2157,2706,4923
1434,1779,2124,2768,4862
1438,1750,2143,2767,4862
1458,1741,2115,2749,4856
1479,1735,2113,2701,4827
1473,1703,2140,2731,4821
1471,1726,2091,2742,4922
1469,1716,2121,2761,4927
1470,1721,2100,2757,4894
1452,1724,2072,2764,4865
1484,1755,2106,2742,4944
1522,1757,2137,2761,4865
1513,1766,2139,2765,4832
1521,1776,2125,2814,4891
1516,1790,2154,2787,4863
1511,1806,2152,2805,4849
1478,1773,2108,2836,4900
1478,1780,2139,2804,4948
1452,1790,2115,2857,4920
1472,1768,2123,2787,4848
1493,1766,2096,2755,4893
1486,1715,2107,2722,4857
1524,1690,2111,2754,4855
1507,1712,2173,2820,4823
1491,1689,2162,2799,4843
1508,1707,2149,2794,4823
1497,1710,2159,2744,4879
1475,1697,2128,2720,4834
1531,1730,2109,2760,4830
1548,1744,2094,2785,4770
1533,1730,2135,2790,4763
1519,1754,2106,2814,4798
1524,1762,2081,2809,4832
1503,1740,2117,2788,4829
1498,1716,2107,2814,4736
1482,1736,2106,2803,4763
1502,1724,2085,2751,4700
1491,1761,2092,2759,4807
1493,1773,2063,2751,4840
1479,1780,2070,2751,4851
1457,1787,2065,2751,4828
1462,1776,2034,2734,4852
1488,1778,2084,2740,4832
1499,1754,2080,2795,4774
1526,1761,2128,2780,4796
1495,1786,2148,2773,4749
1509,1797,2146,2778,4759
1489,1782,2126,2757,4777
1477,1762,2160,2733,4812
1470,1745,2097,2748,4785
1483,1769,2149,2776,4815
1481,1747,2149,2794,4807
1490,1727,2143,2743,4774
1501,1705,2131,2742,4839
1459,1737,2123,2764,4905
1430,1739,2130,2819,4877
1467,1727,2155,2807,4788
1449,1734,2104,2752,4729
1469,1739,2118,2760,4764
1481,1754,2113,2771,4864
1443,1752,2146,2742,4807
1432,1711,2152,2795,4792
1447,1757,2153,2797,4806
1450,1734,2159,2738,4819
1461,1748,2146,2796,4813
1462,1728,2137,2772,4785
1455,1723,2094,2801,4798
1441,1738,2142,2775,4880
1458,1754,2161,2762,4820
1441,1765,2106,2756,4813
1467,1726,2164,2756,4773
1472,1735,2165,2731,4768
1486,1748,2137,2733,4755
1451,1722,2139,2755,4720
1447,1760,2136,2752,4766
1446,1746,2164,2743,4665
1440,1734,2133,2746,4731
1448,1738,2124,2758,4760
1450,1740,2096,2767,4808
1454,1715,2108,2788,4857
1419,1726,2094,2782,4866
1461,1716,2154,2809,4831
1502,1714,2203,2805,4759
1497,1685,2137,2795,4776
1488,1695,2164,2785,4760
1518,1721,2145,2809,4799
1504,1713,2141,2809,4827
1492,1720,2219,2742,4825
1523,1724,2249,2724,4778
1522,1730,2214,2803,4790
1521,1718,2235,2801,4787
1523,1751,2227,2800,4782
1499,1774,2218,2808,4752
1498,1743,2211,2744,4784
1507,1752,2200,2748,4712
1470,1735,2186,2774,4742
1483,1712,2178,2701,4743
1475,1706,2175,2678,4762
1467,1757,2187,2694,4818
1502,1747,2168,2710,4825
1494,1747,2171,2718,4768
1498,1750,2198,2699,4774
1473,1764,2175,2714,4818
1459,1766,2130,2752,4812
1453,1763,2107,2738,4833
1457,1768,2140,2726,4862
1454,1739,2108,2772,4763
1501,1791,2078,2809,4850
1533,1783,2104,2768,4706
1511,1769,2137,2785,4790
1492,1804,2158,2808,4851
1462,1770,2196,2792,4843
1493,1766,2156,2780,4833
1464,1797,2153,2735,4869
1457,1798,2171,2763,4888
1437,1779,2154,2764,4837
1472,1770,2135,2852,4761
1493,1730,2124,2831,4785
1486,1740,2151,2805,4665
1495,1747,2175,2785,4674
1507,1761,2159,2797,4732
1534,1739,2122,2777,4782
1527,1722,2148,2738,4813
1550,1741,2175,2764,4754
1541,1726,2114,2773,4755
1523,1712,2116,2835,4777
1531,1750,2110,2801,4834
1517,1756,2120,2756,4867
1530,1795,2142,2757,4830
1502,1772,2127,2789,4864
1496,1760,2138,2768,4829
1524,1768,2181,2795,4858
1502,1785,2131,2783,4773
1516,1777,2132,2751,4828
1458,1783,2129,2732,4820
1493,1768,2151,2722,4839
1462,1768,2184,2742,4868
1502,1740,2148,2695,4813
1551,1763,2172,2712,4845
1534,1758,2190,2719,4816
1517,1756,2205,2747,4778
1520,1777,2193,2729,4865
1521,1770,2171,2811,4835
1516,1736,2185,2816,4773
1503,1732,2207,2861,4758
1533,1735,2176,2824,4787
1541,1758,2189,2810,4772
1553,1759,2177,2775,4761
1555,1742,2213,2790,4832
1546,1756,2189,2772,4823
1540,1775,2172,2766,4869
1516,1759,2136,2764,4849
1492,1762,2165,2773,4794
1471,1744,2133,2770,4858
1479,1747,2176,2776,4867
1470,1759,2184,2793,4897
1457,1745,2223,2775,4899
1486,1763,2173,2766,4883
1484,1737,2175,2830,4849
1472,1757,2152,2862,4817
1458,1736,2108,2804,4785
1488,1729,2157,2823,4787
1494,1715,2140,2859,4806
1512,1731,2162,2820,4818
1500,1762,2165,2833,4823
1480,1778,2198,2789,4850
1474,1810,2209,2797,4821
1469,1810,2220,2726,4799
1466,1778,2157,2718,4770
1467,1757,2157,2697,4827
1519,1765,2221,2675,4824
1496,1749,2231,2727,4851
1519,1762,2269,2763,4877
1494,1723,2207,2744,4868
1475,1775,2208,2761,4857
1467,1781,2169,2797,4769
1465,1788,2214,2791,4726
1451,1826,2179,2780,4767
1451,1779,2187,2775,4797
1445,1796,2214,2762,4749
1476,1781,2149,2783,4776
1487,1765,2179,2770,4754
1479,1789,2180,2737,4842
1478,1793,2217,2774,4826
1494,1782,2204,2813,4830
1482,1795,2218,2830,4762
